forecast_id,store_id,store_name,neighborhood,store_type,date,day_of_week,hour,forecast_orders,forecast_drinks,forecast_food_items,actual_orders,actual_drinks,actual_food_items,forecast_error_pct,weather_condition,temperature_f,local_event_flag,event_type,season,demand_level
FC0000156,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-15,Monday,15,119,83,36,101,78,23,-15.13,Overcast,65,Yes,Padres Home Game,Spring,Very High
FC0000157,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-15,Monday,16,165,115,50,159,120,39,-3.64,Overcast,65,Yes,Padres Home Game,Spring,Very High
FC0000158,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-15,Monday,17,139,106,33,132,97,35,-5.04,Overcast,65,Yes,Padres Home Game,Spring,Very High
FC0000159,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-15,Monday,19,53,36,17,56,42,14,5.66,Overcast,65,Yes,Padres Home Game,Spring,Moderate
FC0000160,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-15,Monday,21,22,16,6,22,16,6,0.0,Overcast,65,Yes,Padres Home Game,Spring,Low
FC0000161,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-22,Monday,8,289,200,89,253,181,72,-12.46,Marine Layer,67,Yes,Padres Home Game,Spring,Very High
FC0000162,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-22,Monday,9,200,154,46,180,123,57,-10.0,Marine Layer,67,Yes,Padres Home Game,Spring,Very High
FC0000163,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-22,Monday,10,110,80,30,106,71,35,-3.64,Marine Layer,67,Yes,Padres Home Game,Spring,Very High
FC0000164,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-22,Monday,11,110,84,26,102,81,21,-7.27,Marine Layer,67,Yes,Padres Home Game,Spring,Very High
FC0000165,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-22,Monday,12,126,94,32,130,86,44,3.17,Marine Layer,67,Yes,Padres Home Game,Spring,Very High
FC0000166,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-22,Monday,13,93,64,29,79,58,21,-15.05,Marine Layer,67,Yes,Padres Home Game,Spring,High
FC0000167,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-22,Monday,14,100,77,23,100,67,33,0.0,Marine Layer,67,Yes,Padres Home Game,Spring,Very High
FC0000168,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-22,Monday,17,148,103,45,160,111,49,8.11,Marine Layer,67,Yes,Padres Home Game,Spring,Very High
FC0000169,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-22,Monday,19,52,36,16,58,39,19,11.54,Marine Layer,67,Yes,Padres Home Game,Spring,Moderate
FC0000170,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-22,Monday,21,22,15,7,23,16,7,4.55,Marine Layer,67,Yes,Padres Home Game,Spring,Low
FC0000171,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-29,Monday,8,276,196,80,270,200,70,-2.17,Partly Cloudy,69,Yes,Padres Home Game,Spring,Very High
FC0000172,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-29,Monday,9,170,121,49,167,123,44,-1.76,Partly Cloudy,69,Yes,Padres Home Game,Spring,Very High
FC0000173,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-29,Monday,10,119,89,30,119,86,33,0.0,Partly Cloudy,69,Yes,Padres Home Game,Spring,Very High
FC0000174,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-29,Monday,11,120,87,33,106,82,24,-11.67,Partly Cloudy,69,Yes,Padres Home Game,Spring,Very High
FC0000175,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-29,Monday,14,178,124,54,192,141,51,7.87,Partly Cloudy,69,Yes,Padres Home Game,Spring,Very High
FC0000176,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-29,Monday,15,114,86,28,102,81,21,-10.53,Partly Cloudy,69,Yes,Padres Home Game,Spring,Very High
FC0000177,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-29,Monday,17,115,78,37,110,74,36,-4.35,Partly Cloudy,69,Yes,Padres Home Game,Spring,Very High
FC0000178,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-29,Monday,19,65,45,20,62,47,15,-4.62,Partly Cloudy,69,Yes,Padres Home Game,Spring,High
FC0000179,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-29,Monday,20,37,28,9,43,32,11,16.22,Partly Cloudy,69,Yes,Padres Home Game,Spring,Moderate
FC0000180,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-29,Monday,21,16,11,5,17,13,4,6.25,Partly Cloudy,69,Yes,Padres Home Game,Spring,Low
FC0000181,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-06,Monday,8,163,117,46,169,124,45,3.68,Overcast,66,No,None,Spring,Very High
FC0000182,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-06,Monday,9,250,184,66,260,207,53,4.0,Overcast,66,No,None,Spring,Very High
FC0000183,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-06,Monday,10,132,102,30,124,98,26,-6.06,Overcast,66,No,None,Spring,Very High
FC0000184,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-06,Monday,11,106,78,28,100,68,32,-5.66,Overcast,66,No,None,Spring,Very High
FC0000185,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-06,Monday,15,63,42,21,65,46,19,3.17,Overcast,66,No,None,Spring,High
FC0000186,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-06,Monday,16,115,82,33,120,85,35,4.35,Overcast,66,No,None,Spring,Very High
FC0000187,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-06,Monday,17,84,62,22,94,65,29,11.9,Overcast,66,No,None,Spring,High
FC0000188,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-06,Monday,18,66,47,19,53,39,14,-19.7,Overcast,66,No,None,Spring,Moderate
FC0000189,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-06,Monday,19,42,29,13,44,33,11,4.76,Overcast,66,No,None,Spring,Moderate
FC0000190,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-06,Monday,20,35,23,12,33,22,11,-5.71,Overcast,66,No,None,Spring,Moderate
FC0000191,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-13,Monday,6,39,28,11,39,28,11,0.0,Partly Cloudy,74,Yes,Comic-Con,Spring,Moderate
FC0000192,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-13,Monday,8,304,221,83,323,220,103,6.25,Partly Cloudy,74,Yes,Comic-Con,Spring,Very High
FC0000193,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-13,Monday,9,267,203,64,269,193,76,0.75,Partly Cloudy,74,Yes,Comic-Con,Spring,Very High
FC0000194,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-13,Monday,10,109,76,33,113,78,35,3.67,Partly Cloudy,74,Yes,Comic-Con,Spring,Very High
FC0000195,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-13,Monday,11,172,128,44,155,112,43,-9.88,Partly Cloudy,74,Yes,Comic-Con,Spring,Very High
FC0000196,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-13,Monday,12,169,125,44,176,123,53,4.14,Partly Cloudy,74,Yes,Comic-Con,Spring,Very High
FC0000197,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-13,Monday,14,111,86,25,112,84,28,0.9,Partly Cloudy,74,Yes,Comic-Con,Spring,Very High
FC0000198,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-13,Monday,16,110,76,34,99,76,23,-10.0,Partly Cloudy,74,Yes,Comic-Con,Spring,High
FC0000199,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-13,Monday,20,35,25,10,37,27,10,5.71,Partly Cloudy,74,Yes,Comic-Con,Spring,Moderate
FC0000200,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-13,Monday,21,26,18,8,23,17,6,-11.54,Partly Cloudy,74,Yes,Comic-Con,Spring,Low
FC0000201,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-20,Monday,7,181,133,48,180,140,40,-0.55,Sunny,67,No,None,Spring,Very High
FC0000202,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-20,Monday,10,70,50,20,70,48,22,0.0,Sunny,67,No,None,Spring,High
FC0000203,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-20,Monday,11,115,80,35,120,87,33,4.35,Sunny,67,No,None,Spring,Very High
FC0000204,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-20,Monday,12,129,94,35,110,80,30,-14.73,Sunny,67,No,None,Spring,Very High
FC0000205,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-20,Monday,13,107,74,33,116,78,38,8.41,Sunny,67,No,None,Spring,Very High
FC0000206,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-20,Monday,14,112,83,29,117,90,27,4.46,Sunny,67,No,None,Spring,Very High
FC0000207,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-20,Monday,16,94,67,27,90,67,23,-4.26,Sunny,67,No,None,Spring,High
FC0000208,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-20,Monday,17,112,78,34,121,94,27,8.04,Sunny,67,No,None,Spring,Very High
FC0000209,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-20,Monday,19,62,45,17,50,37,13,-19.35,Sunny,67,No,None,Spring,Moderate
FC0000210,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-20,Monday,21,14,10,4,13,9,4,-7.14,Sunny,67,No,None,Spring,Low
FC0000211,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-27,Monday,6,41,30,11,43,32,11,4.88,Sunny,69,No,None,Spring,Moderate
FC0000212,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-27,Monday,8,293,212,81,252,190,62,-13.99,Sunny,69,No,None,Spring,Very High
FC0000213,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-27,Monday,9,197,146,51,216,148,68,9.64,Sunny,69,No,None,Spring,Very High
FC0000214,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-27,Monday,11,102,76,26,104,82,22,1.96,Sunny,69,No,None,Spring,Very High
FC0000215,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-27,Monday,12,143,108,35,140,96,44,-2.1,Sunny,69,No,None,Spring,Very High
FC0000216,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-27,Monday,15,118,81,37,115,81,34,-2.54,Sunny,69,No,None,Spring,Very High
FC0000217,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-27,Monday,16,73,53,20,68,51,17,-6.85,Sunny,69,No,None,Spring,High
FC0000218,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-27,Monday,19,49,34,15,42,27,15,-14.29,Sunny,69,No,None,Spring,Moderate
FC0000219,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-27,Monday,20,42,29,13,38,29,9,-9.52,Sunny,69,No,None,Spring,Moderate
FC0000220,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-05-27,Monday,21,23,16,7,22,15,7,-4.35,Sunny,69,No,None,Spring,Low
FC0000221,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-03,Monday,7,180,122,58,173,136,37,-3.89,Sunny,72,Yes,Padres Home Game,Summer,Very High
FC0000222,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-03,Monday,8,374,289,85,385,297,88,2.94,Sunny,72,Yes,Padres Home Game,Summer,Very High
FC0000223,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-03,Monday,9,280,202,78,295,217,78,5.36,Sunny,72,Yes,Padres Home Game,Summer,Very High
FC0000224,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-03,Monday,12,163,125,38,159,114,45,-2.45,Sunny,72,Yes,Padres Home Game,Summer,Very High
FC0000225,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-03,Monday,14,105,76,29,104,81,23,-0.95,Sunny,72,Yes,Padres Home Game,Summer,Very High
FC0000226,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-03,Monday,15,135,101,34,115,88,27,-14.81,Sunny,72,Yes,Padres Home Game,Summer,Very High
FC0000227,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-03,Monday,16,120,91,29,125,97,28,4.17,Sunny,72,Yes,Padres Home Game,Summer,Very High
FC0000228,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-03,Monday,17,127,90,37,114,84,30,-10.24,Sunny,72,Yes,Padres Home Game,Summer,Very High
FC0000229,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-03,Monday,18,85,64,21,80,62,18,-5.88,Sunny,72,Yes,Padres Home Game,Summer,High
FC0000230,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-03,Monday,20,36,27,9,31,20,11,-13.89,Sunny,72,Yes,Padres Home Game,Summer,Moderate
FC0000231,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-10,Monday,6,21,15,6,20,14,6,-4.76,Sunny,75,No,None,Summer,Low
FC0000232,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-10,Monday,7,138,103,35,132,97,35,-4.35,Sunny,75,No,None,Summer,Very High
FC0000233,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-10,Monday,9,147,105,42,146,103,43,-0.68,Sunny,75,No,None,Summer,Very High
FC0000234,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-10,Monday,13,131,92,39,122,91,31,-6.87,Sunny,75,No,None,Summer,Very High
FC0000235,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-10,Monday,14,132,96,36,120,93,27,-9.09,Sunny,75,No,None,Summer,Very High
FC0000236,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-10,Monday,15,60,44,16,57,41,16,-5.0,Sunny,75,No,None,Summer,Moderate
FC0000237,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-10,Monday,16,112,78,34,110,79,31,-1.79,Sunny,75,No,None,Summer,Very High
FC0000238,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-10,Monday,18,63,44,19,66,43,23,4.76,Sunny,75,No,None,Summer,High
FC0000239,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-10,Monday,19,57,41,16,52,39,13,-8.77,Sunny,75,No,None,Summer,Moderate
FC0000240,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-10,Monday,21,25,18,7,23,18,5,-8.0,Sunny,75,No,None,Summer,Low
FC0000241,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-17,Monday,6,20,15,5,20,14,6,0.0,Sunny,74,No,None,Summer,Low
FC0000242,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-17,Monday,7,126,90,36,107,70,37,-15.08,Sunny,74,No,None,Summer,Very High
FC0000243,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-17,Monday,8,196,147,49,186,144,42,-5.1,Sunny,74,No,None,Summer,Very High
FC0000244,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-17,Monday,9,198,143,55,201,137,64,1.52,Sunny,74,No,None,Summer,Very High
FC0000245,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-17,Monday,11,93,72,21,89,69,20,-4.3,Sunny,74,No,None,Summer,High
FC0000246,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-17,Monday,13,130,88,42,133,88,45,2.31,Sunny,74,No,None,Summer,Very High
FC0000247,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-17,Monday,15,79,56,23,79,60,19,0.0,Sunny,74,No,None,Summer,High
FC0000248,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-17,Monday,18,69,48,21,67,45,22,-2.9,Sunny,74,No,None,Summer,High
FC0000249,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-17,Monday,20,31,21,10,40,30,10,29.03,Sunny,74,No,None,Summer,Moderate
FC0000250,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-17,Monday,21,22,16,6,24,16,8,9.09,Sunny,74,No,None,Summer,Low
FC0000251,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-24,Monday,6,40,30,10,39,30,9,-2.5,Overcast,72,No,None,Summer,Moderate
FC0000252,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-24,Monday,7,205,140,65,192,142,50,-6.34,Overcast,72,No,None,Summer,Very High
FC0000253,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-24,Monday,8,183,133,50,199,150,49,8.74,Overcast,72,No,None,Summer,Very High
FC0000254,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-24,Monday,12,135,97,38,145,106,39,7.41,Overcast,72,No,None,Summer,Very High
FC0000255,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-24,Monday,13,80,61,19,76,57,19,-5.0,Overcast,72,No,None,Summer,High
FC0000256,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-24,Monday,15,121,84,37,110,78,32,-9.09,Overcast,72,No,None,Summer,Very High
FC0000257,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-24,Monday,16,80,56,24,84,57,27,5.0,Overcast,72,No,None,Summer,High
FC0000258,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-24,Monday,19,46,33,13,42,33,9,-8.7,Overcast,72,No,None,Summer,Moderate
FC0000259,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-24,Monday,20,42,31,11,45,35,10,7.14,Overcast,72,No,None,Summer,Moderate
FC0000260,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-24,Monday,21,19,13,6,21,15,6,10.53,Overcast,72,No,None,Summer,Low
FC0000261,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-01,Monday,7,241,166,75,222,147,75,-7.88,Partly Cloudy,73,Yes,Padres Home Game,Summer,Very High
FC0000262,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-01,Monday,9,345,261,84,341,242,99,-1.16,Partly Cloudy,73,Yes,Padres Home Game,Summer,Very High
FC0000263,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-01,Monday,10,178,133,45,190,148,42,6.74,Partly Cloudy,73,Yes,Padres Home Game,Summer,Very High
FC0000264,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-01,Monday,11,171,124,47,168,130,38,-1.75,Partly Cloudy,73,Yes,Padres Home Game,Summer,Very High
FC0000265,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-01,Monday,12,128,88,40,133,91,42,3.91,Partly Cloudy,73,Yes,Padres Home Game,Summer,Very High
FC0000266,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-01,Monday,13,178,134,44,169,128,41,-5.06,Partly Cloudy,73,Yes,Padres Home Game,Summer,Very High
FC0000267,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-01,Monday,14,124,84,40,134,88,46,8.06,Partly Cloudy,73,Yes,Padres Home Game,Summer,Very High
FC0000268,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-01,Monday,15,102,71,31,93,64,29,-8.82,Partly Cloudy,73,Yes,Padres Home Game,Summer,High
FC0000269,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-01,Monday,16,87,65,22,93,65,28,6.9,Partly Cloudy,73,Yes,Padres Home Game,Summer,High
FC0000270,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-01,Monday,17,111,86,25,128,86,42,15.32,Partly Cloudy,73,Yes,Padres Home Game,Summer,Very High
FC0000271,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-08,Monday,6,34,26,8,33,24,9,-2.94,Sunny,75,No,None,Summer,Moderate
FC0000272,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-08,Monday,7,172,126,46,175,124,51,1.74,Sunny,75,No,None,Summer,Very High
FC0000273,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-08,Monday,9,245,170,75,223,155,68,-8.98,Sunny,75,No,None,Summer,Very High
FC0000274,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-08,Monday,10,151,105,46,124,85,39,-17.88,Sunny,75,No,None,Summer,Very High
FC0000275,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-08,Monday,11,93,72,21,97,68,29,4.3,Sunny,75,No,None,Summer,High
FC0000276,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-08,Monday,12,138,96,42,137,109,28,-0.72,Sunny,75,No,None,Summer,Very High
FC0000277,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-08,Monday,13,108,78,30,108,83,25,0.0,Sunny,75,No,None,Summer,Very High
FC0000278,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-08,Monday,14,136,104,32,109,84,25,-19.85,Sunny,75,No,None,Summer,Very High
FC0000279,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-08,Monday,15,85,64,21,76,59,17,-10.59,Sunny,75,No,None,Summer,High
FC0000280,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-08,Monday,17,94,64,30,96,70,26,2.13,Sunny,75,No,None,Summer,High
FC0000281,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-15,Monday,6,26,19,7,27,21,6,3.85,Partly Cloudy,78,No,None,Summer,Low
FC0000282,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-15,Monday,9,166,125,41,162,111,51,-2.41,Partly Cloudy,78,No,None,Summer,Very High
FC0000283,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-15,Monday,11,80,59,21,72,52,20,-10.0,Partly Cloudy,78,No,None,Summer,High
FC0000284,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-15,Monday,13,99,75,24,91,67,24,-8.08,Partly Cloudy,78,No,None,Summer,High
FC0000285,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-15,Monday,14,80,56,24,76,59,17,-5.0,Partly Cloudy,78,No,None,Summer,High
FC0000286,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-15,Monday,15,83,63,20,80,58,22,-3.61,Partly Cloudy,78,No,None,Summer,High
FC0000287,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-15,Monday,17,78,54,24,82,60,22,5.13,Partly Cloudy,78,No,None,Summer,High
FC0000288,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-15,Monday,19,50,38,12,49,35,14,-2.0,Partly Cloudy,78,No,None,Summer,Moderate
FC0000289,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-15,Monday,20,24,17,7,22,16,6,-8.33,Partly Cloudy,78,No,None,Summer,Low
FC0000290,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-15,Monday,21,12,8,4,12,8,4,0.0,Partly Cloudy,78,No,None,Summer,Low
FC0000291,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-22,Monday,7,101,71,30,90,71,19,-10.89,Marine Layer,79,No,None,Summer,High
FC0000292,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-22,Monday,11,97,67,30,100,68,32,3.09,Marine Layer,79,No,None,Summer,Very High
FC0000293,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-22,Monday,13,80,60,20,88,66,22,10.0,Marine Layer,79,No,None,Summer,High
FC0000294,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-22,Monday,14,73,55,18,79,55,24,8.22,Marine Layer,79,No,None,Summer,High
FC0000295,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-22,Monday,15,94,73,21,86,66,20,-8.51,Marine Layer,79,No,None,Summer,High
FC0000296,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-22,Monday,17,102,75,27,108,82,26,5.88,Marine Layer,79,No,None,Summer,Very High
FC0000297,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-22,Monday,18,82,55,27,69,50,19,-15.85,Marine Layer,79,No,None,Summer,High
FC0000298,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-22,Monday,19,41,30,11,39,31,8,-4.88,Marine Layer,79,No,None,Summer,Moderate
FC0000299,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-22,Monday,20,31,23,8,34,25,9,9.68,Marine Layer,79,No,None,Summer,Moderate
FC0000300,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-22,Monday,21,19,13,6,18,13,5,-5.26,Marine Layer,79,No,None,Summer,Low
FC0000301,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-29,Monday,6,41,30,11,36,26,10,-12.2,Partly Cloudy,82,No,None,Summer,Moderate
FC0000302,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-29,Monday,7,185,131,54,215,151,64,16.22,Partly Cloudy,82,No,None,Summer,Very High
