inventory_id,store_id,store_name,neighborhood,date,ingredient,ingredient_category,opening_stock_units,received_units,used_units,closing_stock_units,reorder_point,spoilage_units,forecasted_usage_units,usage_variance_pct,stock_status,inventory_flag,supplier_delay_flag
INV0000164,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Cold Brew Concentrate,Coffee & Tea,357,0,160,197,110,0,150,6.67,Healthy,neutral,No
INV0000165,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Napkins,Supplies,717,625,401,941,333,0,445,-9.89,Healthy,neutral,No
INV0000166,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Caramel Sauce,Syrups & Sauces,66,0,32,34,33,0,46,-30.43,Healthy,neutral,No
INV0000167,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Croissant Dough,Bakery Ingredients,49,0,37,12,24,0,33,12.12,Low,neutral,No
INV0000168,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Chai Concentrate,Coffee & Tea,271,167,156,282,133,0,180,-13.33,Healthy,neutral,No
INV0000169,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Turkey Slices,Food Ingredients,118,84,56,146,44,0,50,12.0,Overstocked,neutral,No
INV0000170,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Sandwich Bread,Food Ingredients,70,31,25,75,24,1,30,-16.67,Overstocked,promote,No
INV0000171,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Eggs,Food Ingredients,101,48,48,101,38,0,35,37.14,Healthy,neutral,No
INV0000172,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Strawberry Acai Base,Specialty,149,0,102,47,60,0,72,41.67,Low,neutral,No
INV0000173,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Straws,Supplies,554,0,238,316,164,0,206,15.53,Healthy,neutral,No
INV0000174,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Mocha Sauce,Syrups & Sauces,221,0,111,110,77,0,118,-5.93,Healthy,neutral,No
INV0000175,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-03-14,Vanilla Syrup,Syrups & Sauces,153,145,90,208,77,0,93,-3.23,Healthy,neutral,No
INV0000176,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Matcha Powder,Coffee & Tea,556,361,386,531,288,0,396,-2.53,Healthy,neutral,No
INV0000177,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Whole Milk,Dairy,392,0,267,125,208,0,256,4.3,Low,neutral,No
INV0000178,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Chai Concentrate,Coffee & Tea,498,277,230,545,221,0,279,-17.56,Healthy,neutral,No
INV0000179,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Strawberry Acai Base,Specialty,230,0,68,162,62,0,78,-12.82,Healthy,neutral,No
INV0000180,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Paper Cups,Supplies,827,0,575,252,401,0,521,10.36,Low,neutral,No
INV0000181,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Caramel Sauce,Syrups & Sauces,98,0,38,60,29,0,31,22.58,Healthy,neutral,No
INV0000182,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Frappuccino Base,Specialty,150,0,59,91,44,0,52,13.46,Healthy,neutral,No
INV0000183,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Vanilla Syrup,Syrups & Sauces,73,0,28,45,29,0,41,-31.71,Healthy,neutral,No
INV0000184,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Dragonfruit Powder,Specialty,131,0,58,73,48,0,60,-3.33,Healthy,neutral,No
INV0000185,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Pumpkin Spice Syrup,Syrups & Sauces,133,47,49,131,37,0,52,-5.77,Overstocked,promote,No
INV0000186,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Turkey Slices,Food Ingredients,86,0,34,52,30,0,43,-20.93,Healthy,neutral,No
INV0000187,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Napkins,Supplies,1635,0,589,1046,474,0,545,8.07,Healthy,neutral,No
INV0000188,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Spinach,Food Ingredients,56,36,36,56,28,0,33,9.09,Healthy,neutral,No
INV0000189,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Sandwich Bread,Food Ingredients,100,0,54,46,44,0,63,-14.29,Healthy,neutral,No
INV0000190,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Ice,Other,220,0,71,149,74,0,93,-23.66,Healthy,neutral,No
INV0000191,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,2% Milk,Dairy,631,0,386,245,309,0,374,3.21,Low,neutral,No
INV0000192,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Croissant Dough,Bakery Ingredients,108,0,53,55,45,0,60,-11.67,Healthy,neutral,No
INV0000193,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Espresso Beans,Coffee & Tea,221,0,97,124,84,0,74,31.08,Healthy,neutral,No
INV0000194,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Almond Milk,Dairy Alternative,274,108,88,294,86,0,104,-15.38,Overstocked,promote,No
INV0000195,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Oat Milk,Dairy Alternative,219,0,116,103,84,0,110,5.45,Healthy,neutral,No
INV0000196,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Eggs,Food Ingredients,138,90,44,184,48,0,63,-30.16,Overstocked,promote,No
INV0000197,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Cold Brew Concentrate,Coffee & Tea,659,0,232,427,184,0,217,6.91,Healthy,neutral,No
INV0000198,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Straws,Supplies,392,259,162,489,138,0,183,-11.48,Overstocked,promote,No
INV0000199,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Hazelnut Syrup,Syrups & Sauces,155,0,104,51,80,0,90,15.56,Low,neutral,No
INV0000200,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-04,Whipped Cream,Dairy,649,0,279,370,256,0,324,-13.89,Healthy,neutral,No
INV0000201,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Hazelnut Syrup,Syrups & Sauces,41,0,30,11,20,0,27,11.11,Low,neutral,No
INV0000202,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Napkins,Supplies,594,0,230,364,172,0,192,19.79,Healthy,neutral,No
INV0000203,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Paper Cups,Supplies,1030,0,379,651,336,0,448,-15.4,Healthy,neutral,No
INV0000204,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Ice,Other,70,0,28,42,20,0,23,21.74,Healthy,neutral,No
INV0000205,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Straws,Supplies,463,0,212,251,173,0,198,7.07,Healthy,neutral,No
INV0000206,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Almond Milk,Dairy Alternative,462,0,172,290,148,0,203,-15.27,Healthy,neutral,No
INV0000207,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Eggs,Food Ingredients,88,0,40,48,33,0,38,5.26,Healthy,neutral,No
INV0000208,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Mocha Sauce,Syrups & Sauces,118,52,42,128,41,0,51,-17.65,Overstocked,promote,No
INV0000209,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Caramel Sauce,Syrups & Sauces,50,0,30,20,25,0,36,-16.67,Low,neutral,No
INV0000210,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Whipped Cream,Dairy,955,0,372,583,332,0,375,-0.8,Healthy,neutral,No
INV0000211,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Matcha Powder,Coffee & Tea,453,235,252,436,188,0,240,5.0,Healthy,neutral,No
INV0000212,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Turkey Slices,Food Ingredients,135,0,60,75,48,0,61,-1.64,Healthy,neutral,No
INV0000213,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Chai Concentrate,Coffee & Tea,800,0,280,520,237,0,299,-6.35,Healthy,neutral,No
INV0000214,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Strawberry Acai Base,Specialty,259,0,94,165,69,0,77,22.08,Healthy,neutral,No
INV0000215,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Sandwich Bread,Food Ingredients,135,72,53,154,38,0,53,0.0,Overstocked,promote,No
INV0000216,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Croissant Dough,Bakery Ingredients,144,0,47,97,40,0,65,-27.69,Healthy,neutral,No
INV0000217,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Frappuccino Base,Specialty,21,12,14,19,9,0,9,55.56,Healthy,neutral,No
INV0000218,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Espresso Beans,Coffee & Tea,1029,0,418,611,298,0,401,4.24,Healthy,neutral,No
INV0000219,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Whole Milk,Dairy,609,0,318,291,292,0,384,-17.19,Low,neutral,No
INV0000220,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Cold Brew Concentrate,Coffee & Tea,681,0,312,369,264,0,360,-13.33,Healthy,neutral,No
INV0000221,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Blueberry Mix,Bakery Ingredients,73,55,32,96,29,0,33,-3.03,Overstocked,promote,No
INV0000222,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Oat Milk,Dairy Alternative,294,0,206,88,134,0,168,22.62,Low,neutral,No
INV0000223,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Spinach,Food Ingredients,136,58,63,131,46,0,63,0.0,Healthy,neutral,No
INV0000224,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Pumpkin Spice Syrup,Syrups & Sauces,289,0,106,183,86,0,103,2.91,Healthy,neutral,No
INV0000225,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-05,Vanilla Syrup,Syrups & Sauces,95,0,60,35,45,0,67,-10.45,Low,neutral,No
INV0000226,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Napkins,Supplies,336,0,179,157,140,0,183,-2.19,Healthy,neutral,No
INV0000227,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Chai Concentrate,Coffee & Tea,757,0,306,451,250,0,323,-5.26,Healthy,neutral,No
INV0000228,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Straws,Supplies,652,0,240,412,204,0,265,-9.43,Healthy,neutral,No
INV0000229,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Dragonfruit Powder,Specialty,69,45,33,81,24,0,34,-2.94,Overstocked,promote,No
INV0000230,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Hazelnut Syrup,Syrups & Sauces,234,120,133,221,96,0,125,6.4,Healthy,neutral,No
INV0000231,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Cold Brew Concentrate,Coffee & Tea,488,300,247,541,160,0,198,24.75,Overstocked,neutral,No
INV0000232,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Vanilla Syrup,Syrups & Sauces,212,0,78,134,64,0,65,20.0,Healthy,neutral,No
INV0000233,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Caramel Sauce,Syrups & Sauces,218,0,100,118,77,0,103,-2.91,Healthy,neutral,No
INV0000234,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Croissant Dough,Bakery Ingredients,112,0,54,58,38,0,47,14.89,Healthy,neutral,No
INV0000235,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,2% Milk,Dairy,943,0,636,307,397,0,541,17.56,Low,neutral,No
INV0000236,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Ice,Other,174,127,74,227,68,0,88,-15.91,Overstocked,promote,No
INV0000237,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Spinach,Food Ingredients,31,0,15,16,12,0,18,-16.67,Healthy,neutral,No
INV0000238,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Bacon,Food Ingredients,66,43,43,66,34,0,39,10.26,Healthy,neutral,No
INV0000239,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Eggs,Food Ingredients,141,0,54,87,41,0,49,10.2,Healthy,neutral,No
INV0000240,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Strawberry Acai Base,Specialty,49,20,15,54,16,0,18,-16.67,Overstocked,promote,No
INV0000241,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Turkey Slices,Food Ingredients,44,0,20,24,16,0,18,11.11,Healthy,neutral,No
INV0000242,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Pumpkin Spice Syrup,Syrups & Sauces,185,0,77,108,53,0,58,32.76,Healthy,neutral,No
INV0000243,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Matcha Powder,Coffee & Tea,772,0,245,527,216,0,243,0.82,Healthy,neutral,No
INV0000244,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Mocha Sauce,Syrups & Sauces,197,0,125,72,98,0,140,-10.71,Low,neutral,No
INV0000245,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Whole Milk,Dairy,722,0,369,353,294,0,360,2.5,Healthy,neutral,No
INV0000246,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Whipped Cream,Dairy,229,0,156,73,108,0,167,-6.59,Low,neutral,No
INV0000247,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Paper Cups,Supplies,1342,595,623,1314,476,0,480,29.79,Healthy,neutral,No
INV0000248,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Sandwich Bread,Food Ingredients,140,0,52,88,49,0,65,-20.0,Healthy,neutral,No
INV0000249,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Blueberry Mix,Bakery Ingredients,81,0,43,38,33,0,33,30.3,Healthy,neutral,No
INV0000250,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-10,Oat Milk,Dairy Alternative,414,0,171,243,128,0,171,0.0,Healthy,neutral,No
INV0000251,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Croissant Dough,Bakery Ingredients,105,0,29,71,28,5,40,-27.5,Healthy,neutral,No
INV0000252,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Dragonfruit Powder,Specialty,40,18,18,40,14,0,19,-5.26,Healthy,neutral,No
INV0000253,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Vanilla Syrup,Syrups & Sauces,67,49,30,86,26,0,38,-21.05,Overstocked,promote,No
INV0000254,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Cold Brew Concentrate,Coffee & Tea,629,346,296,679,184,0,235,25.96,Overstocked,neutral,No
INV0000255,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Chai Concentrate,Coffee & Tea,413,0,170,243,115,0,128,32.81,Healthy,neutral,No
INV0000256,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Frappuccino Base,Specialty,87,0,48,39,38,0,43,11.63,Healthy,neutral,No
INV0000257,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Hazelnut Syrup,Syrups & Sauces,171,0,61,110,50,0,57,7.02,Healthy,neutral,No
INV0000258,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Spinach,Food Ingredients,40,0,13,27,11,0,14,-7.14,Healthy,neutral,No
INV0000259,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Whipped Cream,Dairy,593,340,274,659,272,0,298,-8.05,Healthy,neutral,No
INV0000260,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Espresso Beans,Coffee & Tea,455,0,157,298,132,0,175,-10.29,Healthy,neutral,No
INV0000261,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Strawberry Acai Base,Specialty,97,0,69,28,45,0,54,27.78,Low,neutral,No
INV0000262,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Napkins,Supplies,544,0,233,311,188,0,224,4.02,Healthy,neutral,No
INV0000263,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Straws,Supplies,836,292,271,857,233,0,296,-8.45,Overstocked,promote,No
INV0000264,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Sandwich Bread,Food Ingredients,64,27,25,66,21,0,29,-13.79,Overstocked,promote,No
INV0000265,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Oat Milk,Dairy Alternative,170,0,72,98,59,0,78,-7.69,Healthy,neutral,No
INV0000266,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Blueberry Mix,Bakery Ingredients,110,73,55,126,39,2,52,5.77,Overstocked,neutral,No
INV0000267,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Matcha Powder,Coffee & Tea,752,298,271,779,238,0,311,-12.86,Overstocked,promote,No
INV0000268,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Caramel Sauce,Syrups & Sauces,94,51,36,109,27,0,33,9.09,Overstocked,neutral,No
INV0000269,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Pumpkin Spice Syrup,Syrups & Sauces,205,0,95,110,64,0,79,20.25,Healthy,neutral,No
INV0000270,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Almond Milk,Dairy Alternative,223,90,84,229,72,0,84,0.0,Overstocked,promote,No
INV0000271,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Turkey Slices,Food Ingredients,93,40,41,92,32,0,42,-2.38,Healthy,neutral,No
INV0000272,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Paper Cups,Supplies,896,0,314,582,257,0,355,-11.55,Healthy,neutral,No
INV0000273,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Eggs,Food Ingredients,64,0,33,31,21,0,24,37.5,Healthy,neutral,No
INV0000274,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,2% Milk,Dairy,1017,0,368,649,272,0,388,-5.15,Healthy,neutral,No
INV0000275,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-20,Mocha Sauce,Syrups & Sauces,72,0,31,41,27,0,29,6.9,Healthy,neutral,No
INV0000276,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Turkey Slices,Food Ingredients,43,15,16,42,12,0,15,6.67,Overstocked,neutral,No
INV0000277,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Croissant Dough,Bakery Ingredients,33,0,17,16,15,0,20,-15.0,Healthy,neutral,No
INV0000278,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Oat Milk,Dairy Alternative,431,144,150,425,115,0,141,6.38,Overstocked,neutral,No
INV0000279,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Strawberry Acai Base,Specialty,174,0,71,103,53,0,65,9.23,Healthy,neutral,No
INV0000280,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Whipped Cream,Dairy,674,0,391,283,292,0,274,42.7,Low,neutral,No
INV0000281,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Caramel Sauce,Syrups & Sauces,232,0,93,139,79,0,99,-6.06,Healthy,neutral,No
INV0000282,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Almond Milk,Dairy Alternative,175,0,64,111,60,0,73,-12.33,Healthy,neutral,No
INV0000283,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Espresso Beans,Coffee & Tea,563,0,177,386,152,0,191,-7.33,Healthy,save,Yes
INV0000284,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Eggs,Food Ingredients,130,0,39,91,37,0,40,-2.5,Healthy,neutral,No
INV0000285,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Matcha Powder,Coffee & Tea,608,336,193,751,179,0,201,-3.98,Overstocked,save,Yes
INV0000286,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Hazelnut Syrup,Syrups & Sauces,143,0,50,93,46,0,57,-12.28,Healthy,neutral,No
INV0000287,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Bacon,Food Ingredients,77,49,40,86,26,0,35,14.29,Overstocked,neutral,No
INV0000288,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Frappuccino Base,Specialty,121,115,62,174,61,0,86,-27.91,Healthy,neutral,No
INV0000289,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Mocha Sauce,Syrups & Sauces,188,0,74,114,55,0,68,8.82,Healthy,neutral,No
INV0000290,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Blueberry Mix,Bakery Ingredients,79,42,24,97,22,0,32,-25.0,Overstocked,promote,No
INV0000291,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Spinach,Food Ingredients,76,0,34,42,31,0,37,-8.11,Healthy,neutral,No
INV0000292,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Sandwich Bread,Food Ingredients,85,38,45,78,30,0,39,15.38,Healthy,neutral,No
INV0000293,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Whole Milk,Dairy,168,151,109,210,80,0,101,7.92,Healthy,neutral,No
INV0000294,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Cold Brew Concentrate,Coffee & Tea,550,0,226,324,184,0,233,-3.0,Healthy,neutral,No
INV0000295,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Pumpkin Spice Syrup,Syrups & Sauces,131,126,97,160,67,0,84,15.48,Healthy,neutral,No
INV0000296,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Straws,Supplies,449,225,242,432,180,0,196,23.47,Healthy,neutral,No
INV0000297,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Chai Concentrate,Coffee & Tea,297,100,106,291,80,0,103,2.91,Overstocked,promote,No
INV0000298,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,2% Milk,Dairy,778,0,384,394,302,0,423,-9.22,Healthy,neutral,No
INV0000299,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Napkins,Supplies,956,0,537,419,364,0,503,6.76,Healthy,neutral,No
INV0000300,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-21,Vanilla Syrup,Syrups & Sauces,101,0,39,62,31,0,39,0.0,Healthy,neutral,No
INV0000301,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Hazelnut Syrup,Syrups & Sauces,181,0,97,84,76,0,104,-6.73,Healthy,neutral,No
INV0000302,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,2% Milk,Dairy,864,446,393,917,356,0,374,5.08,Healthy,neutral,No
INV0000303,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Whole Milk,Dairy,366,0,213,153,150,0,159,33.96,Healthy,neutral,No
INV0000304,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Vanilla Syrup,Syrups & Sauces,249,122,91,280,97,0,140,-35.0,Healthy,neutral,No
INV0000305,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Frappuccino Base,Specialty,251,0,92,159,80,0,83,10.84,Healthy,neutral,No
INV0000306,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Caramel Sauce,Syrups & Sauces,253,135,101,287,72,0,89,13.48,Overstocked,neutral,No
INV0000307,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Chai Concentrate,Coffee & Tea,627,227,218,636,181,0,222,-1.8,Overstocked,promote,No
INV0000308,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Cold Brew Concentrate,Coffee & Tea,956,489,324,1121,260,0,337,-3.86,Overstocked,promote,No
INV0000309,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Espresso Beans,Coffee & Tea,578,201,187,592,160,0,205,-8.78,Overstocked,promote,No
INV0000310,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Blueberry Mix,Bakery Ingredients,96,46,45,97,36,0,34,32.35,Healthy,neutral,No
INV0000311,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Almond Milk,Dairy Alternative,127,0,58,69,56,0,63,-7.94,Healthy,neutral,No
INV0000312,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Mocha Sauce,Syrups & Sauces,81,0,51,30,42,0,55,-7.27,Low,neutral,No
INV0000313,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Croissant Dough,Bakery Ingredients,144,52,63,133,41,0,45,40.0,Overstocked,neutral,No
INV0000314,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Oat Milk,Dairy Alternative,199,0,69,130,53,0,70,-1.43,Healthy,neutral,No
INV0000315,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Dragonfruit Powder,Specialty,51,25,19,57,13,0,16,18.75,Overstocked,neutral,No
INV0000316,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Sandwich Bread,Food Ingredients,146,87,60,173,46,0,59,1.69,Overstocked,promote,No
INV0000317,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Matcha Powder,Coffee & Tea,388,0,152,236,113,0,149,2.01,Healthy,neutral,No
INV0000318,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Strawberry Acai Base,Specialty,142,0,37,105,46,0,56,-33.93,Healthy,neutral,No
INV0000319,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Eggs,Food Ingredients,65,0,28,37,22,0,23,21.74,Healthy,neutral,No
INV0000320,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-26,Pumpkin Spice Syrup,Syrups & Sauces,160,142,111,191,76,0,91,21.98,Healthy,neutral,No
