shift_id,store_id,store_name,neighborhood,date,day_of_week,shift_start,shift_end,employee_id,employee_role,skill_level,scheduled_hours,availability_status,callout_flag,expected_orders_per_hour,required_staff,scheduled_staff,staffing_gap,staffing_status
SHF0000156,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-15,Monday,18:00,22:00,EMP00420,Barista,Entry,4,Available,No,24,2,2,0,Balanced
SHF0000157,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-15,Monday,06:00,10:00,EMP00464,Barista,Intermediate,4,Available,No,42,2,2,0,Balanced
SHF0000158,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-15,Monday,17:00,21:00,EMP00249,Barista,Entry,4,Available,No,37,2,1,-1,Understaffed
SHF0000159,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-15,Monday,18:00,22:00,EMP00085,Shift Supervisor,Senior,4,Available,No,45,2,4,2,Overstaffed
SHF0000160,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-15,Monday,07:00,11:00,EMP00404,Shift Supervisor,Intermediate,4,Available,No,71,3,3,0,Balanced
SHF0000161,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-15,Monday,13:00,17:00,EMP00305,Barista,Entry,4,Available,No,40,2,2,0,Balanced
SHF0000162,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-15,Monday,13:00,17:00,EMP00133,Shift Supervisor,Entry,4,Available,No,64,3,3,0,Balanced
SHF0000163,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-15,Monday,10:00,14:00,EMP00259,Barista,Entry,4,Available,No,55,2,2,0,Balanced
SHF0000164,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,18:00,22:00,EMP00076,Shift Supervisor,Intermediate,4,Available,No,22,2,2,0,Balanced
SHF0000165,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,07:00,11:00,EMP00442,Barista,Entry,4,Available,No,106,5,5,0,Balanced
SHF0000166,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,07:00,11:00,EMP00467,Shift Supervisor,Intermediate,4,Available,No,113,5,6,1,Overstaffed
SHF0000167,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,10:00,14:00,EMP00219,Shift Supervisor,Intermediate,4,Available,No,61,3,3,0,Balanced
SHF0000168,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,05:00,09:00,EMP00107,Barista,Entry,4,Available,No,33,2,3,1,Overstaffed
SHF0000169,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,10:00,14:00,EMP00494,Barista,Senior,4,Available,No,44,2,2,0,Balanced
SHF0000170,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,11:00,15:00,EMP00146,Shift Supervisor,Entry,4,Available,No,52,2,2,0,Balanced
SHF0000171,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,18:00,22:00,EMP00167,Barista,Senior,4,Available,No,20,2,4,2,Overstaffed
SHF0000172,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,05:00,09:00,EMP00098,Barista,Senior,4,Called Out,Yes,24,2,2,0,Balanced
SHF0000173,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,11:00,15:00,EMP00174,Barista,Entry,4,Available,No,42,2,4,2,Overstaffed
SHF0000174,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,17:00,21:00,EMP00176,Barista,Entry,4,Available,No,27,2,2,0,Balanced
SHF0000175,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-22,Monday,17:00,21:00,EMP00148,Barista,Entry,4,Available,No,40,2,2,0,Balanced
SHF0000176,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-29,Monday,11:00,15:00,EMP00333,Barista,Entry,4,Available,No,36,2,2,0,Balanced
SHF0000177,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-29,Monday,10:00,14:00,EMP00169,Barista,Senior,4,Called Out,Yes,37,2,2,0,Balanced
SHF0000178,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-29,Monday,07:00,11:00,EMP00095,Barista,Senior,4,Called Out,Yes,72,3,2,-1,Understaffed
SHF0000179,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-29,Monday,07:00,11:00,EMP00010,Shift Supervisor,Intermediate,4,Available,No,71,3,3,0,Balanced
SHF0000180,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-29,Monday,11:00,15:00,EMP00402,Shift Supervisor,Entry,4,Available,No,44,2,4,2,Overstaffed
SHF0000181,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-29,Monday,06:00,10:00,EMP00001,Barista,Entry,4,Available,No,33,2,2,0,Balanced
SHF0000182,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-29,Monday,11:00,15:00,EMP00031,Barista,Intermediate,4,Available,No,50,2,2,0,Balanced
SHF0000183,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-29,Monday,15:00,19:00,EMP00200,Barista,Intermediate,4,Available,No,29,2,2,0,Balanced
SHF0000184,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-29,Monday,17:00,21:00,EMP00458,Barista,Intermediate,4,Available,No,30,2,2,0,Balanced
SHF0000185,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-04-29,Monday,05:00,09:00,EMP00317,Barista,Intermediate,4,Available,No,23,2,2,0,Balanced
SHF0000186,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-06,Monday,14:00,18:00,EMP00171,Barista,Entry,4,Available,No,45,2,2,0,Balanced
SHF0000187,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-06,Monday,06:00,10:00,EMP00133,Barista,Intermediate,4,Available,No,39,2,2,0,Balanced
SHF0000188,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-06,Monday,15:00,19:00,EMP00408,Barista,Entry,4,Available,No,36,2,2,0,Balanced
SHF0000189,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-06,Monday,05:00,09:00,EMP00147,Shift Supervisor,Senior,4,Available,No,38,2,2,0,Balanced
SHF0000190,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-06,Monday,14:00,18:00,EMP00339,Barista,Intermediate,4,Available,No,22,2,3,1,Overstaffed
SHF0000191,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-06,Monday,17:00,21:00,EMP00375,Barista,Intermediate,4,Available,No,20,2,2,0,Balanced
SHF0000192,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-06,Monday,09:00,13:00,EMP00340,Barista,Intermediate,4,Available,No,100,5,5,0,Balanced
SHF0000193,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-06,Monday,06:00,10:00,EMP00082,Barista,Entry,4,Available,No,28,2,2,0,Balanced
SHF0000194,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-13,Monday,05:00,09:00,EMP00072,Shift Supervisor,Intermediate,4,Available,No,41,2,2,0,Balanced
SHF0000195,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-13,Monday,17:00,21:00,EMP00204,Barista,Entry,4,Available,No,26,2,1,-1,Understaffed
SHF0000196,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-13,Monday,14:00,18:00,EMP00247,Barista,Entry,4,Available,No,34,2,2,0,Balanced
SHF0000197,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-13,Monday,05:00,09:00,EMP00311,Barista,Senior,4,Available,No,37,2,2,0,Balanced
SHF0000198,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-13,Monday,18:00,22:00,EMP00429,Shift Supervisor,Intermediate,4,Available,No,36,2,2,0,Balanced
SHF0000199,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-13,Monday,15:00,19:00,EMP00114,Shift Supervisor,Entry,4,Available,No,29,2,2,0,Balanced
SHF0000200,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-13,Monday,15:00,19:00,EMP00307,Lead Barista,Senior,4,Available,No,27,2,2,0,Balanced
SHF0000201,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-13,Monday,14:00,18:00,EMP00223,Barista,Senior,4,Available,No,38,2,2,0,Balanced
SHF0000202,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-13,Monday,07:00,11:00,EMP00495,Shift Supervisor,Senior,4,Available,No,78,3,2,-1,Understaffed
SHF0000203,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-13,Monday,07:00,11:00,EMP00144,Barista,Entry,4,Available,No,97,4,5,1,Overstaffed
SHF0000204,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-13,Monday,15:00,19:00,EMP00295,Lead Barista,Intermediate,4,Available,No,31,2,2,0,Balanced
SHF0000205,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-20,Monday,14:00,18:00,EMP00146,Shift Supervisor,Intermediate,4,Available,No,36,2,1,-1,Understaffed
SHF0000206,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-20,Monday,06:00,10:00,EMP00045,Barista,Entry,4,Available,No,23,2,2,0,Balanced
SHF0000207,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-20,Monday,05:00,09:00,EMP00109,Barista,Senior,4,Available,No,43,2,1,-1,Understaffed
SHF0000208,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-20,Monday,05:00,09:00,EMP00407,Barista,Intermediate,4,Available,No,22,2,2,0,Balanced
SHF0000209,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-20,Monday,11:00,15:00,EMP00432,Barista,Entry,4,Available,No,63,3,5,2,Overstaffed
SHF0000210,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-20,Monday,14:00,18:00,EMP00272,Lead Barista,Senior,4,Available,No,36,2,2,0,Balanced
SHF0000211,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-20,Monday,13:00,17:00,EMP00021,Barista,Intermediate,4,Available,No,43,2,2,0,Balanced
SHF0000212,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-20,Monday,10:00,14:00,EMP00081,Barista,Intermediate,4,Available,No,41,2,1,-1,Understaffed
SHF0000213,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-20,Monday,10:00,14:00,EMP00054,Barista,Entry,4,Called Out,Yes,55,2,2,0,Balanced
SHF0000214,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-20,Monday,07:00,11:00,EMP00308,Shift Supervisor,Intermediate,4,Available,No,110,5,5,0,Balanced
SHF0000215,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-20,Monday,14:00,18:00,EMP00259,Shift Supervisor,Senior,4,Available,No,20,2,2,0,Balanced
SHF0000216,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-27,Monday,18:00,22:00,EMP00181,Shift Supervisor,Entry,4,Available,No,29,2,3,1,Overstaffed
SHF0000217,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-27,Monday,13:00,17:00,EMP00335,Shift Supervisor,Intermediate,4,Available,No,61,3,1,-2,Understaffed
SHF0000218,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-27,Monday,06:00,10:00,EMP00157,Barista,Entry,4,Available,No,33,2,2,0,Balanced
SHF0000219,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-27,Monday,05:00,09:00,EMP00325,Shift Supervisor,Senior,4,Available,No,44,2,4,2,Overstaffed
SHF0000220,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-27,Monday,09:00,13:00,EMP00011,Shift Supervisor,Intermediate,4,Available,No,87,4,4,0,Balanced
SHF0000221,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-27,Monday,11:00,15:00,EMP00411,Barista,Intermediate,4,Available,No,37,2,2,0,Balanced
SHF0000222,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-27,Monday,09:00,13:00,EMP00283,Barista,Intermediate,4,Available,No,109,5,5,0,Balanced
SHF0000223,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-27,Monday,18:00,22:00,EMP00286,Barista,Entry,4,Available,No,40,2,2,0,Balanced
SHF0000224,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-27,Monday,18:00,22:00,EMP00414,Barista,Intermediate,4,Available,No,31,2,2,0,Balanced
SHF0000225,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-05-27,Monday,17:00,21:00,EMP00111,Barista,Intermediate,4,Available,No,33,2,1,-1,Understaffed
SHF0000226,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-03,Monday,09:00,13:00,EMP00114,Shift Supervisor,Entry,4,Available,No,79,3,3,0,Balanced
SHF0000227,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-03,Monday,06:00,10:00,EMP00091,Barista,Intermediate,4,Available,No,26,2,2,0,Balanced
SHF0000228,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-03,Monday,05:00,09:00,EMP00358,Barista,Entry,4,Available,No,35,2,2,0,Balanced
SHF0000229,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-03,Monday,18:00,22:00,EMP00445,Barista,Entry,4,Available,No,32,2,1,-1,Understaffed
SHF0000230,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-03,Monday,05:00,09:00,EMP00278,Barista,Intermediate,4,Available,No,44,2,2,0,Balanced
SHF0000231,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-03,Monday,10:00,14:00,EMP00059,Shift Supervisor,Entry,4,Available,No,58,2,2,0,Balanced
SHF0000232,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-03,Monday,14:00,18:00,EMP00382,Barista,Intermediate,4,Available,No,30,2,2,0,Balanced
SHF0000233,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-03,Monday,14:00,18:00,EMP00159,Barista,Senior,4,Available,No,27,2,2,0,Balanced
SHF0000234,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-03,Monday,13:00,17:00,EMP00093,Barista,Senior,4,Available,No,43,2,4,2,Overstaffed
SHF0000235,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-03,Monday,14:00,18:00,EMP00345,Barista,Entry,4,Available,No,43,2,2,0,Balanced
SHF0000236,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-10,Monday,06:00,10:00,EMP00482,Barista,Senior,4,Available,No,35,2,1,-1,Understaffed
SHF0000237,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-10,Monday,09:00,13:00,EMP00255,Barista,Entry,4,Available,No,71,3,3,0,Balanced
SHF0000238,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-10,Monday,07:00,11:00,EMP00360,Barista,Intermediate,4,Available,No,115,5,5,0,Balanced
SHF0000239,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-10,Monday,06:00,10:00,EMP00401,Barista,Entry,4,Available,No,37,2,1,-1,Understaffed
SHF0000240,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-10,Monday,09:00,13:00,EMP00086,Shift Supervisor,Senior,4,Available,No,80,4,4,0,Balanced
SHF0000241,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-10,Monday,09:00,13:00,EMP00178,Barista,Senior,4,Available,No,81,4,6,2,Overstaffed
SHF0000242,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-10,Monday,06:00,10:00,EMP00308,Barista,Senior,4,Available,No,28,2,1,-1,Understaffed
SHF0000243,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-10,Monday,07:00,11:00,EMP00240,Barista,Intermediate,4,Available,No,87,4,2,-2,Understaffed
SHF0000244,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-10,Monday,05:00,09:00,EMP00201,Lead Barista,Senior,4,Available,No,29,2,1,-1,Understaffed
SHF0000245,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-10,Monday,17:00,21:00,EMP00444,Barista,Senior,4,Available,No,33,2,3,1,Overstaffed
SHF0000246,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-17,Monday,06:00,10:00,EMP00420,Barista,Senior,4,Available,No,38,2,2,0,Balanced
SHF0000247,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-17,Monday,06:00,10:00,EMP00242,Barista,Entry,4,Available,No,20,2,1,-1,Understaffed
SHF0000248,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-17,Monday,15:00,19:00,EMP00482,Barista,Intermediate,4,Available,No,24,2,3,1,Overstaffed
SHF0000249,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-17,Monday,09:00,13:00,EMP00090,Barista,Intermediate,4,Available,No,92,4,2,-2,Understaffed
SHF0000250,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-17,Monday,18:00,22:00,EMP00209,Barista,Intermediate,4,Available,No,29,2,2,0,Balanced
SHF0000251,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-17,Monday,13:00,17:00,EMP00126,Shift Supervisor,Senior,4,Available,No,64,3,3,0,Balanced
SHF0000252,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-17,Monday,05:00,09:00,EMP00234,Barista,Entry,4,Available,No,25,2,1,-1,Understaffed
SHF0000253,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-17,Monday,13:00,17:00,EMP00205,Barista,Entry,4,Available,No,56,2,2,0,Balanced
SHF0000254,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-17,Monday,07:00,11:00,EMP00133,Barista,Entry,4,Available,No,74,3,3,0,Balanced
SHF0000255,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-17,Monday,09:00,13:00,EMP00138,Barista,Intermediate,4,Available,No,83,4,4,0,Balanced
SHF0000256,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-17,Monday,10:00,14:00,EMP00141,Barista,Intermediate,4,Available,No,37,2,2,0,Balanced
SHF0000257,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-24,Monday,15:00,19:00,EMP00466,Barista,Entry,4,Available,No,29,2,2,0,Balanced
SHF0000258,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-24,Monday,07:00,11:00,EMP00499,Barista,Senior,4,Available,No,91,4,4,0,Balanced
SHF0000259,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-24,Monday,06:00,10:00,EMP00102,Shift Supervisor,Entry,4,Available,No,45,2,2,0,Balanced
SHF0000260,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-24,Monday,14:00,18:00,EMP00461,Barista,Entry,4,Available,No,34,2,2,0,Balanced
SHF0000261,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-24,Monday,10:00,14:00,EMP00100,Shift Supervisor,Senior,4,Available,No,60,3,3,0,Balanced
SHF0000262,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-24,Monday,05:00,09:00,EMP00256,Barista,Intermediate,4,Available,No,28,2,1,-1,Understaffed
SHF0000263,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-24,Monday,07:00,11:00,EMP00142,Barista,Entry,4,Available,No,117,5,7,2,Overstaffed
SHF0000264,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-24,Monday,15:00,19:00,EMP00045,Barista,Intermediate,4,Available,No,42,2,1,-1,Understaffed
SHF0000265,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-24,Monday,14:00,18:00,EMP00330,Shift Supervisor,Entry,4,Available,No,37,2,2,0,Balanced
SHF0000266,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-24,Monday,15:00,19:00,EMP00061,Barista,Intermediate,4,Available,No,34,2,1,-1,Understaffed
SHF0000267,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-06-24,Monday,17:00,21:00,EMP00302,Barista,Entry,4,Available,No,33,2,4,2,Overstaffed
SHF0000268,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-01,Monday,17:00,21:00,EMP00023,Barista,Senior,4,Available,No,25,2,1,-1,Understaffed
SHF0000269,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-01,Monday,06:00,10:00,EMP00294,Barista,Intermediate,4,Available,No,42,2,2,0,Balanced
SHF0000270,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-01,Monday,18:00,22:00,EMP00322,Barista,Intermediate,4,Available,No,23,2,1,-1,Understaffed
SHF0000271,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-01,Monday,15:00,19:00,EMP00039,Barista,Intermediate,4,Available,No,25,2,1,-1,Understaffed
SHF0000272,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-01,Monday,06:00,10:00,EMP00077,Barista,Intermediate,4,Available,No,43,2,1,-1,Understaffed
SHF0000273,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-01,Monday,06:00,10:00,EMP00227,Barista,Intermediate,4,Available,No,22,2,4,2,Overstaffed
SHF0000274,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-01,Monday,14:00,18:00,EMP00087,Barista,Intermediate,4,Available,No,25,2,2,0,Balanced
SHF0000275,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-01,Monday,17:00,21:00,EMP00305,Shift Supervisor,Intermediate,4,Available,No,35,2,2,0,Balanced
SHF0000276,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-01,Monday,05:00,09:00,EMP00259,Shift Supervisor,Intermediate,4,Available,No,41,2,4,2,Overstaffed
SHF0000277,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-08,Monday,05:00,09:00,EMP00381,Barista,Intermediate,4,Available,No,35,2,2,0,Balanced
SHF0000278,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-08,Monday,11:00,15:00,EMP00289,Barista,Entry,4,Available,No,53,2,1,-1,Understaffed
SHF0000279,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-08,Monday,06:00,10:00,EMP00257,Barista,Intermediate,4,Available,No,41,2,2,0,Balanced
SHF0000280,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-08,Monday,09:00,13:00,EMP00013,Barista,Intermediate,4,Available,No,113,5,5,0,Balanced
SHF0000281,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-08,Monday,17:00,21:00,EMP00153,Lead Barista,Entry,4,Available,No,38,2,2,0,Balanced
SHF0000282,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-08,Monday,14:00,18:00,EMP00425,Barista,Entry,4,Available,No,22,2,2,0,Balanced
SHF0000283,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-08,Monday,10:00,14:00,EMP00015,Barista,Intermediate,4,Available,No,56,2,4,2,Overstaffed
SHF0000284,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-08,Monday,06:00,10:00,EMP00266,Shift Supervisor,Intermediate,4,Available,No,42,2,2,0,Balanced
SHF0000285,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-08,Monday,07:00,11:00,EMP00481,Barista,Intermediate,4,Available,No,84,4,4,0,Balanced
SHF0000286,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-08,Monday,05:00,09:00,EMP00392,Barista,Entry,4,Available,No,25,2,1,-1,Understaffed
SHF0000287,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-08,Monday,18:00,22:00,EMP00081,Shift Supervisor,Intermediate,4,Available,No,33,2,4,2,Overstaffed
SHF0000288,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-15,Monday,11:00,15:00,EMP00467,Shift Supervisor,Senior,4,Available,No,62,3,3,0,Balanced
SHF0000289,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-15,Monday,09:00,13:00,EMP00207,Barista,Intermediate,4,Available,No,84,4,6,2,Overstaffed
SHF0000290,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-15,Monday,07:00,11:00,EMP00382,Shift Supervisor,Entry,4,Available,No,80,4,4,0,Balanced
SHF0000291,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-15,Monday,09:00,13:00,EMP00176,Barista,Senior,4,Available,No,76,3,3,0,Balanced
SHF0000292,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-15,Monday,17:00,21:00,EMP00362,Lead Barista,Intermediate,4,Available,No,28,2,2,0,Balanced
SHF0000293,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-15,Monday,14:00,18:00,EMP00280,Barista,Entry,4,Available,No,38,2,2,0,Balanced
SHF0000294,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-15,Monday,11:00,15:00,EMP00121,Barista,Entry,4,Available,No,58,2,1,-1,Understaffed
SHF0000295,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-15,Monday,09:00,13:00,EMP00088,Barista,Intermediate,4,Available,No,105,5,5,0,Balanced
SHF0000296,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-15,Monday,15:00,19:00,EMP00464,Barista,Senior,4,Available,No,39,2,2,0,Balanced
SHF0000297,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-22,Monday,18:00,22:00,EMP00135,Barista,Entry,4,Available,No,27,2,2,0,Balanced
SHF0000298,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-22,Monday,06:00,10:00,EMP00160,Shift Supervisor,Senior,4,Available,No,38,2,1,-1,Understaffed
SHF0000299,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-22,Monday,10:00,14:00,EMP00438,Barista,Senior,4,Available,No,43,2,2,0,Balanced
SHF0000300,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-22,Monday,11:00,15:00,EMP00333,Shift Supervisor,Entry,4,Available,No,50,2,2,0,Balanced
SHF0000301,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-22,Monday,17:00,21:00,EMP00483,Barista,Senior,4,Available,No,33,2,2,0,Balanced
SHF0000302,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-22,Monday,18:00,22:00,EMP00348,Barista,Intermediate,4,Available,No,33,2,1,-1,Understaffed
SHF0000303,SD001,Starbucks - Gaslamp Quarter,Downtown,2024-07-22,Monday,17:00,21:00,EMP00019,Barista,Intermediate,4,Available,No,21,2,1,-1,Understaffed
